|latitude|longitude|routeNumber|last_stop_name|last_stop_seq|next_stop_name|next_stop_seq|last_stop_latitude|last_stop_longitude|next_stop_latitude|next_stop_longitude|segment|updated|plannedArrivalTime|plannedTimeSpan|device|ATE
0|22.249968329954267|113.52062988676713|1|明珠中|1|翠微|2|22.249540705900003|113.5205586046|22.2566527273|113.5197711352|明珠中-翠微|2018-06-18T23:15:48.008Z|7:26|180.0|stm32|2018-06-18T23:18:16.090Z
1|22.251682444164004|113.52041772507653|1|明珠中|1|翠微|2|22.249540705900003|113.5205586046|22.2566527273|113.5197711352|明珠中-翠微|2018-06-18T23:16:04.208Z|7:26|180.0|stm32|2018-06-18T23:18:16.090Z
2|22.25328464174569|113.52018961144593|1|明珠中|1|翠微|2|22.249540705900003|113.5205586046|22.2566527273|113.5197711352|明珠中-翠微|2018-06-18T23:16:21.005Z|7:26|180.0|stm32|2018-06-18T23:18:16.090Z
3|22.254784626516727|113.52004520438015|1|明珠中|1|翠微|2|22.249540705900003|113.5205586046|22.2566527273|113.5197711352|明珠中-翠微|2018-06-18T23:16:37.584Z|7:26|180.0|stm32|2018-06-18T23:18:16.090Z
4|22.256128794053264|113.51985494500416|1|明珠中|1|翠微|2|22.249540705900003|113.5205586046|22.2566527273|113.5197711352|明珠中-翠微|2018-06-18T23:16:54.017Z|7:26|180.0|stm32|2018-06-18T23:18:16.090Z
5|22.256454810637866|113.51981709619128|1|明珠中|1|翠微|2|22.249540705900003|113.5205586046|22.2566527273|113.5197711352|明珠中-翠微|2018-06-18T23:17:10.114Z|7:26|180.0|stm32|2018-06-18T23:18:16.090Z
6|22.256462852272364|113.51980214807999|1|明珠中|1|翠微|2|22.249540705900003|113.5205586046|22.2566527273|113.5197711352|明珠中-翠微|2018-06-18T23:17:26.206Z|7:26|180.0|stm32|2018-06-18T23:18:16.090Z
7|22.25647078254625|113.5198250698274|1|明珠中|1|翠微|2|22.249540705900003|113.5205586046|22.2566527273|113.5197711352|明珠中-翠微|2018-06-18T23:17:42.187Z|7:26|180.0|stm32|2018-06-18T23:18:16.090Z
8|22.256514637910108|113.5198699185731|1|明珠中|1|翠微|2|22.249540705900003|113.5205586046|22.2566527273|113.5197711352|明珠中-翠微|2018-06-18T23:17:58.266Z|7:26|180.0|stm32|2018-06-18T23:18:16.090Z
9|22.25990622533864|113.51933796774954|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:18:32.927Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
10|22.261958017857946|113.51920954293342|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:18:49.290Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
11|22.26383673171755|113.5191259526618|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:19:06.032Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
12|22.26506380384421|113.51932335256822|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:19:22.929Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
13|22.26542134572189|113.5211481141835|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:19:38.975Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
14|22.26564898323317|113.52262309843456|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:19:54.966Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
15|22.26581567832002|113.5237482921125|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:20:09.091Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
16|22.265914766244727|113.52440208923528|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:20:25.193Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
17|22.265914786310415|113.5243951127765|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:20:41.998Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
18|22.265908787992547|113.52439511238946|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:20:55.277Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
19|22.265905768767933|113.52440208865471|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:21:11.360Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
20|22.265943187999568|113.52460042217945|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:21:27.478Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
21|22.266142059819064|113.52567282915916|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:21:44.357Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
22|22.266376661733762|113.52755057730091|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:22:02.284Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
23|22.266684518961334|113.52935264313514|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:22:18.459Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
24|22.266745956633557|113.52990782545028|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:22:35.319Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
25|22.266772799659268|113.52996165090195|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:22:52.162Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
26|22.266781650538537|113.53001447851605|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:23:08.201Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
27|22.266783649979768|113.53001447864484|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:23:24.315Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
28|22.266876108437668|113.53056169637384|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:23:40.337Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
29|22.26710084362815|113.53209074741363|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:23:57.434Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
30|22.267135757278208|113.532485476546|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:24:15.428Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
31|22.26697857322593|113.53256919681999|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:24:32.107Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
32|22.266990610555332|113.53255424572802|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:24:48.106Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
33|22.267037659820968|113.53253132256985|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:25:04.186Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
34|22.267199352653474|113.5329958397208|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:25:21.107Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
35|22.267486216816067|113.53450105339913|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:25:37.187Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
36|22.267666825446025|113.5357560999518|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:25:53.286Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
37|22.26766718223772|113.53599933598663|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:26:09.326Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
38|22.267748977863622|113.53606812546488|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:26:25.385Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
39|22.267723402945872|113.53666924315472|1|翠微|2|仁恒星园|3|22.2566527273|113.5197711352|22.2677615185|113.5361339632|翠微-仁恒星园|2018-06-18T23:26:41.429Z|7:34|480.00000000000006|stm32|2018-06-18T23:26:57.748Z
40|22.26808726156211|113.53822045643152|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:27:14.549Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
41|22.26819907794625|113.53905689635627|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:27:31.410Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
42|22.26842220684917|113.54055535950943|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:27:47.480Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
43|22.268475464196293|113.54084449202465|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:28:03.519Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
44|22.268473464751292|113.54084449189637|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:28:19.606Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
45|22.268471465306305|113.54084449176806|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:28:35.788Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
46|22.268471445265735|113.54085246777552|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:28:52.766Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
47|22.268469445820752|113.54085246764721|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:29:09.564Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
48|22.26846946586132|113.5408444916397|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:29:25.627Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
49|22.26854607058139|113.54139285139969|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:29:41.689Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
50|22.26867344811516|113.54243475779819|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:29:57.747Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
51|22.268686331375584|113.54248062282007|1|仁恒星园|3|香洲区府|4|22.2677615185|113.5361339632|22.268722118000003|113.5420616451|仁恒星园-香洲区府|2018-06-18T23:30:13.808Z|7:37|180.0|stm32|2018-06-18T23:30:31.228Z
52|22.26918282704455|113.54552278974371|1|香洲区府|4|南村|5|22.268722118000003|113.5420616451|22.269260524499998|113.5455172925|香洲区府-南村|2018-06-18T23:30:48.648Z|7:38|60.00000000000001|stm32|2018-06-18T23:31:20.790Z
53|22.269187806718158|113.5455307671958|1|香洲区府|4|南村|5|22.268722118000003|113.5420616451|22.269260524499998|113.5455172925|香洲区府-南村|2018-06-18T23:31:04.669Z|7:38|60.00000000000001|stm32|2018-06-18T23:31:20.790Z
54|22.2697775613482|113.54857423153959|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:31:36.810Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
55|22.270256549047648|113.55120609974381|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:31:52.903Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
56|22.27044625312602|113.5527051411542|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:32:08.902Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
57|22.270501090992088|113.55277396430841|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:32:24.329Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
58|22.27058946747045|113.55305523464995|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:32:40.865Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
59|22.27086333888056|113.55450949661136|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:32:56.985Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
60|22.27103539793426|113.55543017065528|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:33:13.004Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
61|22.271068986493788|113.5556276756292|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:33:29.045Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
62|22.271091670437826|113.5557802939091|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:33:45.123Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
63|22.27108967098701|113.55578029378132|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:34:01.166Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
64|22.271081582245913|113.55582518073528|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:34:17.247Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
65|22.271093453779546|113.55588702657869|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:34:33.289Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
66|22.271276389692513|113.55689154254135|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:34:49.425Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
67|22.271510320000054|113.55791106424894|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:35:07.228Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
68|22.271478107542013|113.55802478658238|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:35:24.930Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
69|22.271487134156093|113.55800982339441|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:35:39.069Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
70|22.271495176570888|113.5579868794862|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:35:53.151Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
71|22.27149917547434|113.55798687974159|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:36:07.267Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
72|22.27149917547434|113.55798687974159|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:36:21.427Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
73|22.27149917547434|113.55798687974159|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:36:35.467Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
74|22.27149917547434|113.55798687974159|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:36:49.787Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
75|22.27149917547434|113.55798687974159|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:37:04.051Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
76|22.27149917547434|113.55798687974159|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:37:17.793Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
77|22.271499086278297|113.5580327686001|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:37:32.052Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
78|22.272062400260893|113.55830714189092|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:37:46.029Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
79|22.27331250168757|113.55807877336149|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:38:00.055Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
80|22.27489372557013|113.55774368743678|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:38:16.176Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
81|22.275997398489398|113.55775872154571|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:38:32.226Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
82|22.276095356528376|113.55776670839776|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:38:48.333Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
83|22.276362477777752|113.55766796577892|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:39:04.351Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
84|22.27637350410356|113.55765300292809|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:39:22.709Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
85|22.276362507060043|113.55765300222556|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:39:39.888Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
86|22.276438576487532|113.55760711890343|1|南村|5|兴业中|6|22.269260524499998|113.5455172925|22.276603|113.55769599999999|南村-兴业中|2018-06-18T23:39:56.028Z|7:40|120.00000000000001|stm32|2018-06-18T23:40:12.052Z
87|22.279053520610038|113.5572800856558|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:40:28.890Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
88|22.279686427335506|113.55724221901123|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:40:49.489Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
89|22.280041410071146|113.55720333711236|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:41:06.369Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
90|22.28144353551152|113.55695304221621|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:41:22.451Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
91|22.283230203697535|113.5568843260268|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:41:38.560Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
92|22.28373001386|113.5569142841963|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:41:56.422Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
93|22.28411989650469|113.55897730738005|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:42:14.160Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
94|22.284342979002943|113.56049973834156|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:42:30.303Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
95|22.284821379653877|113.56241838634493|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:42:46.302Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
96|22.284893903874543|113.56267681219921|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:43:02.482Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
97|22.284894903615307|113.56267681226299|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:43:19.702Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
98|22.28490290154146|113.56267681277346|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:43:36.481Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
99|22.284963403558837|113.56295120511784|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:43:53.224Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
100|22.28537850760149|113.56457268190012|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:44:09.303Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
101|22.286876987304296|113.56710046513969|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:44:42.451Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
102|22.2874621146732|113.56820426865265|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:44:59.833Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
103|22.287860119188146|113.56879012989306|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:45:15.897Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
104|22.288560294396067|113.56989501988312|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:45:31.975Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
105|22.289418407984453|113.57105187620586|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:45:48.135Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
106|22.290965455807093|113.57217190307036|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:46:04.954Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
107|22.292233994276675|113.57301745701031|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:46:21.159Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
108|22.292472735072867|113.57393085881468|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:46:38.060Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
109|22.292329636443558|113.575629948912|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:46:54.066Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
110|22.292369802680803|113.5771684384905|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:47:10.087Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
111|22.292356414282036|113.57751089304615|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:47:26.158Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
112|22.29235236315268|113.57755682016241|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:47:42.238Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
113|22.292343988307618|113.57789129364937|1|兴业中|6|南方软件园|7|22.276603|113.55769599999999|22.372630798200003|113.5759242192|兴业中-南方软件园|2018-06-18T23:47:58.298Z|8:30|3000.0|stm32|2018-06-19T00:11:42.584Z
